config_sort_order,Poradie triedenia
config_ssl_max_limit,Max. limit pre iné ako 3-D Secure,: classes/includes/class-wc-gateway-wirecard-creditcard.php:140
config_three_d_merchant_account_id,ID účtu obchodníka 3-D Secure MAID,: classes/includes/class-wc-gateway-wirecard-creditcard.php:128
config_three_d_merchant_secret,Tajný kľúč 3-D Secure,: classes/includes/class-wc-gateway-wirecard-creditcard.php:134
config_three_d_min_limit,Min. limit pre 3-D Secure,: classes/includes/class-wc-gateway-wirecard-creditcard.php:146
config_title,Názov,": classes/includes/class-wc-gateway-wirecard-alipay-crossborder.php:101, : classes/includes/class-wc-gateway-wirecard-creditcard.php:169, : classes/includes/class-wc-gateway-wirecard-eps.php:99, : classes/includes/class-wc-gateway-wirecard-giropay.php:100, : classes/includes/class-wc-gateway-wirecard-guaranteed-invoice-ratepay.php:109, : classes/includes/class-wc-gateway-wirecard-ideal.php:105, : classes/includes/class-wc-gateway-wirecard-pay-by-bank-app.php:101, : classes/includes/class-wc-gateway-wirecard-paypal.php:103, : classes/includes/class-wc-gateway-wirecard-poipia.php:99, : classes/includes/class-wc-gateway-wirecard-sepa-credit-transfer.php:100, : classes/includes/class-wc-gateway-wirecard-sepa-direct-debit.php:104, : classes/includes/class-wc-gateway-wirecard-sofort.php:103"
config_vault_with_title,Wirecard One-Click Checkout,Vault configuration name with company prefix
config_wpp_url,Adresa Wirecard Payment Page v2 (URL WPP v2),": classes/includes/class-wc-gateway-wirecard-creditcard.php:219, : classes/includes/class-wc-gateway-wirecard-unionpay-international.php:126"
config_wpp_url_desc,Adresa Wirecard Payment Page v2 (URL WPP v2) (napr. https://wpp.wirecard.com).,": classes/includes/class-wc-gateway-wirecard-creditcard.php:221, : classes/includes/class-wc-gateway-wirecard-unionpay-international.php:128"
config_zapp_merchant_return_string,URL obchodníka pre návrat,: classes/includes/class-wc-gateway-wirecard-pay-by-bank-app.php:155
config_zapp_merchant_return_string_desc,URL obchodníka pre návrat na presmerovanie spotrebiteľov z aplikácií mobilného bankovníctva do Vášho obchodu.,: classes/includes/class-wc-gateway-wirecard-pay-by-bank-app.php:157
creditor,Príjemca,: classes/helper/sepa-template.php:38
creditor_id_input,ID príjemcu,: classes/helper/sepa-template.php:40
creditor_mandate_id,ID mandátu
credit_card_form_loading_error,"Pri nahrávaní formulára kreditnej karty sa vyskytla chyba. Skúste to znova, prosím."
credit_card_form_submitting_error,Pri odosielaní formulára kreditnej karty sa vyskytla chyba.
debtor,Dlžník,: classes/helper/sepa-template.php:52
debtor_acc_owner,Vlastník účtu,: classes/helper/sepa-template.php:53
default_currency,Predvolená mena
enter_valid_email_error,Zadajte platnú e-mailovú adresu.
error_credentials,"Skúška neúspešná, skontrolujte poverovacie údaje.",: classes/includes/class-wc-wirecard-payment-gateway.php:682
first_name_input,Krstné meno
heading_title_alipay_crossborder,Wirecard Alipay Cross-border,": classes/includes/class-wc-gateway-wirecard-alipay-crossborder.php:60, : classes/includes/class-wc-gateway-wirecard-alipay-crossborder.php:104"
heading_title_creditcard,Wirecard Credit Card,": classes/includes/class-wc-gateway-wirecard-creditcard.php:61, : classes/includes/class-wc-gateway-wirecard-creditcard.php:113"
heading_title_giropay,Wirecard giropay,": classes/includes/class-wc-gateway-wirecard-giropay.php:65, : classes/includes/class-wc-gateway-wirecard-giropay.php:108"
heading_title_ideal,Wirecard iDEAL,": classes/includes/class-wc-gateway-wirecard-ideal.php:63, : classes/includes/class-wc-gateway-wirecard-ideal.php:108"
heading_title_paybybankapp,Wirecard Pay by Bank app,": classes/includes/class-wc-gateway-wirecard-pay-by-bank-app.php:60, : classes/includes/class-wc-gateway-wirecard-pay-by-bank-app.php:106"
heading_title_paypal,Wirecard PayPal,": classes/includes/class-wc-gateway-wirecard-paypal.php:61, : classes/includes/class-wc-gateway-wirecard-paypal.php:106"
heading_title_poi_pia,Wirecard platba na faktúru/platba vopred,": classes/includes/class-wc-gateway-wirecard-poipia.php:61, : classes/includes/class-wc-gateway-wirecard-poipia.php:103"
heading_title_ratepayinvoice,Wirecard zaručená faktúra cez Wirecard,": classes/includes/class-wc-gateway-wirecard-guaranteed-invoice-ratepay.php:63, : classes/includes/class-wc-gateway-wirecard-guaranteed-invoice-ratepay.php:113"
heading_title_sepact,Wirecard SEPA Úhrada,": classes/includes/class-wc-gateway-wirecard-sepa-credit-transfer.php:60, : classes/includes/class-wc-gateway-wirecard-sepa-credit-transfer.php:103"
heading_title_sepadd,Wirecard SEPA Inkaso,": classes/includes/class-wc-gateway-wirecard-sepa-direct-debit.php:59, : classes/includes/class-wc-gateway-wirecard-sepa-direct-debit.php:107"
heading_title_sofortbanking,Wirecard Sofort.,": classes/includes/class-wc-gateway-wirecard-sofort.php:62, : classes/includes/class-wc-gateway-wirecard-sofort.php:106"
heading_title_support,Wirecard Support,": woocommerce-wirecard-payment-gateway.php:316, : woocommerce-wirecard-payment-gateway.php:317, : woocommerce-wirecard-payment-gateway.php:324, : woocommerce-wirecard-payment-gateway.php:325"
iban,IBAN,": classes/includes/class-wc-gateway-wirecard-poipia.php:264, : classes/includes/class-wc-gateway-wirecard-sepa-direct-debit.php:266"
ideal_legend,Vyberte svoju banku
last_name_input,Priezvisko
module_display_name,Platobná brána Wirecard
no_such_order_error,Táto objednávka neexistuje.
order_error,"Počas procesu platby sa vyskytla chyba. Skúste to znova, prosím.",": classes/includes/class-wc-wirecard-payment-gateway.php:212, : classes/includes/class-wc-wirecard-payment-gateway.php:228, : classes/includes/class-wc-wirecard-payment-gateway.php:340"
payment_from_applicable_countries,Platba z platných krajín
payment_from_specific_countries,Platba zo špecifických krajín
place_order,Zadať objednávku
ptrid,Referenčné ID transakcie poskytovateľa,: classes/includes/class-wc-gateway-wirecard-poipia.php:266
public_certificate_desc,"Ak je poskytnutý verejný certifikát, použije sa na overenie certifikátov SSL na oznámenia zo serverov Wirecard."
send_email,Odoslať
sepa_mandate,Mandát SEPA
sepa_text_1,Oprávňujem inkasanta,: classes/helper/sepa-template.php:69
sepa_text_2,"aby odoslal do mojej banky príkaz na inkaso jedinej inkasnej platby z môjho účtu. Súčasne dávam pokyn svojej banke, aby vykonala inkaso z môjho účtu podľa pokynov príjemcu",: classes/helper/sepa-template.php:71
sepa_text_2b,.,: classes/helper/sepa-template.php:72
sepa_text_3,Poznámka: V rámci svojich práv mám nárok na vrátenie platby v súlade s podmienkami mojej dohody s mojou bankou. O vrátenie peňazí sa musí požiadať do 8 týždňov odo dňa úhrady z môjho účtu.,: classes/helper/sepa-template.php:78
sepa_text_4,"Neodvolateľne súhlasím s tým, že v prípade, že inkaso nebude zaplatené alebo bude proti inkasu námietka, moja banka poskytne príjemcovi",: classes/helper/sepa-template.php:84
sepa_text_5,"celé moje meno, adresu a dátum narodenia.",: classes/helper/sepa-template.php:86
sepa_text_6,Prečítal/-a som si a súhlasím s informáciami k mandátu na inkaso SEPA.,: classes/helper/sepa-template.php:104
success_credentials,Konfigurácia obchodníka bola úspešne odskúšaná.,: classes/includes/class-wc-wirecard-payment-gateway.php:680
success_email,E-mail úspešne odoslaný.,: classes/admin/class-wirecard-settings.php:299
support_email_title,Odoslať žiadosť o podporu
terms_of_use,Podmienky používania
test_credentials,Test – poverovacie údaje,": classes/includes/class-wc-gateway-wirecard-alipay-crossborder.php:145, : classes/includes/class-wc-gateway-wirecard-creditcard.php:243, : classes/includes/class-wc-gateway-wirecard-eps.php:143, : classes/includes/class-wc-gateway-wirecard-giropay.php:144, : classes/includes/class-wc-gateway-wirecard-guaranteed-invoice-ratepay.php:153, : classes/includes/class-wc-gateway-wirecard-ideal.php:149, : classes/includes/class-wc-gateway-wirecard-pay-by-bank-app.php:145, : classes/includes/class-wc-gateway-wirecard-paypal.php:152, : classes/includes/class-wc-gateway-wirecard-poipia.php:143, : classes/includes/class-wc-gateway-wirecard-sepa-credit-transfer.php:144, : classes/includes/class-wc-gateway-wirecard-sepa-direct-debit.php:148, : classes/includes/class-wc-gateway-wirecard-sofort.php:147, : woocommerce-wirecard-payment-gateway.php:355"
text_enabled,Povolené
text_min_age_notice,"Musíte mať aspoň 18 rokov, aby ste mohli využiť tento spôsob platby."
text_need_same_address_notice,Fakturačná a dodacia adresa sa musia zhodovať.
text_payment_action_pay,Nákup,": classes/includes/class-wc-gateway-wirecard-creditcard.php:258, : classes/includes/class-wc-gateway-wirecard-paypal.php:162, : classes/includes/class-wc-gateway-wirecard-sepa-direct-debit.php:192"
text_payment_action_reserve,Autorizácia,": classes/includes/class-wc-gateway-wirecard-creditcard.php:257, : classes/includes/class-wc-gateway-wirecard-paypal.php:161, : classes/includes/class-wc-gateway-wirecard-sepa-direct-debit.php:191"
text_payment_type_pia,Platba vopred,: classes/includes/class-wc-gateway-wirecard-poipia.php:159
text_payment_type_poi,Platba na faktúru,: classes/includes/class-wc-gateway-wirecard-poipia.php:158
text_settings,Nastavenia
text_support,Podpora,: classes/admin/class-wirecard-settings.php:98
text_terms_accept,"Týmto potvrdzujem, že som si prečítal/-a <a href=""https://www.wirecardbank.de/privacy-documents/datenschutzhinweis-fur-die-wirecard-zahlarten/"" target=""_blank"">upozornenie k ochrane osobných údajov</a> a <a target=""_blank"" href=""https://www.wirecardbank.de/privacy-documents/zusatzliche-geschaftsbedingungen-fur-wirecard-zahlarten/"">doplňujúce zmluvné podmienky</a> pre typy platieb Wirecard a súhlasím s ich platným znením.",: classes/includes/class-wc-gateway-wirecard-guaranteed-invoice-ratepay.php:436
transfer_notice,Vykonajte prevod sumy s použitím nasledujúcich údajov:,: classes/includes/class-wc-gateway-wirecard-poipia.php:261
vault_save_text,Uložiť na neskoršie použitie.,: classes/includes/class-wc-gateway-wirecard-creditcard.php:349
warning_credit_card_url_mismatch,"Upozornenie: Skontrolujte svoje poverovacie údaje v poliach nastavenia URL. Je možné, že ste konfigurovali/skombinovali produkčný účet so skúšobným účtom.",: classes/includes/class-wc-gateway-wirecard-creditcard.php:777
